,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
337,3795.0,3795.0,3795.0,3795.0,0.08516686,323.2082337,3795.0
338,3842.56,3843.44,3840.01,3842.64,12.6567182,48632.376098,3842.4159667
339,3795.13,3795.13,3795.13,3795.13,0.038,144.21494,3795.13
340,4025.96,4025.96,4021.9,4024.24,9.15435731,36835.402409,4023.8108653
341,3977.86,3977.86,3977.86,3977.86,0.48634621,1934.6171349,3977.86
342,4028.55,4030.02,4027.92,4030.02,1.72908321,6965.8341593,4028.6286507
343,4024.36,4030.0,4024.36,4029.21,3.71662882,14965.844553,4026.725637
344,3610.89,3618.53,3610.89,3618.2,4.71726254,17063.849448,3617.3202791
345,3632.82,3632.82,3627.09,3627.09,1.5,5446.5222173,3631.0148115
346,3620.43,3620.43,3620.43,3620.43,0.0327171,118.44997035,3620.43
347,3531.83,3535.05,3531.83,3533.57,6.80487558,24048.407211,3533.996607
348,3668.76,3668.76,3668.76,3668.76,0.016889,61.96168764,3668.76
349,3599.89,3600.98,3599.89,3600.89,5.64652137,20329.109294,3600.2890916
350,3587.6,3587.6,3587.6,3587.6,0.011396,40.8842896,3587.6
351,3614.1,3614.1,3614.1,3614.1,0.56385744,2037.8371739,3614.1
352,3623.59,3623.59,3623.59,3623.59,0.031,112.33129,3623.59
353,3694.15,3694.15,3694.15,3694.15,0.41972056,1550.5107067,3694.15
354,3530.91,3530.91,3530.43,3530.43,1.23750496,4368.9647028,3530.4623771
355,3528.51,3528.51,3528.51,3528.51,0.298715,1054.0188647,3528.51
356,3573.37,3573.41,3572.62,3573.41,6.98008468,24939.917802,3573.0107793
357,3538.0,3538.0,3537.87,3538.0,1.03924477,3676.8052351,3537.9588536
358,3571.23,3572.38,3569.51,3569.51,6.41824495,22917.700914,3570.7114783
359,3563.33,3563.33,3563.32,3563.32,1.15893059,4129.6507398,3563.3287924
360,3550.2,3550.2,3549.17,3549.17,1.34361289,4769.4872086,3549.7480295
361,3464.68,3466.87,3464.68,3466.43,6.47607495,22445.193048,3465.8636939
362,3405.94,3406.74,3405.94,3406.74,2.407,8199.69758,3406.6047279
363,3416.28,3419.68,3416.28,3417.54,9.72156604,33226.83039,3417.847521
364,3447.32,3449.21,3447.32,3448.46,0.53977652,1861.504427,3448.6576538
365,3387.76,3387.76,3387.76,3387.76,0.25406692,860.7177489,3387.76
366,3432.35,3432.35,3432.35,3432.35,0.0568955,195.28526942,3432.35
367,3440.5,3440.5,3439.44,3439.44,4.64559032,15982.99917,3440.4667802
368,3415.36,3415.36,3415.36,3415.36,0.13872915,473.80998974,3415.36
369,3414.41,3414.41,3414.41,3414.41,1.41441647,4829.3977393,3414.41
370,3370.1,3370.14,3370.1,3370.14,4.0,13480.443434,3370.1108585
371,3372.22,3372.22,3372.22,3372.22,0.08476315,285.83998969,3372.22
372,3356.83,3356.83,3356.82,3356.82,7.85840262,26379.261667,3356.8223649
373,3612.46,3612.46,3612.46,3612.46,0.01283581,46.368850193,3612.46
374,3619.63,3620.02,3619.63,3620.02,3.52313502,12752.714577,3619.7064559
375,3594.24,3594.26,3592.7,3592.7,2.55488711,9181.2334006,3593.5965095
376,3578.09,3578.09,3578.09,3578.09,2.00919345,7189.0749915,3578.09
377,3592.87,3594.81,3592.87,3594.21,3.17755325,11420.319122,3594.0606573
378,3582.37,3584.6,3582.37,3582.5,1.61741676,5794.676651,3582.6738008
379,3580.3,3581.98,3579.18,3581.98,10.42294927,37323.235681,3580.870895
380,3582.31,3582.31,3581.21,3581.21,0.96341438,3450.277499,3581.3016399
381,3595.47,3595.54,3595.47,3595.54,0.9809998,3527.1583505,3595.4730577
382,3672.79,3672.79,3670.0,3670.69,12.56773844,46143.326644,3671.5696196
383,3873.64,3873.64,3871.91,3871.91,2.0900792,8093.5855171,3872.3822126
384,3885.66,3886.41,3883.15,3883.35,12.55905479,48775.343698,3883.6795056
385,3929.73,3933.97,3929.73,3933.97,4.50520177,17719.424115,3933.1033369
386,3915.96,3916.39,3915.68,3916.39,1.15161411,4509.7151343,3915.9950326
387,3924.18,3924.26,3924.18,3924.26,0.2373453,931.39833777,3924.2333333
388,4153.07,4153.07,4152.73,4152.73,0.70301079,2919.6186717,4153.0211389
389,3784.47,3784.47,3784.47,3784.47,0.02372062,89.769974771,3784.47
390,3813.02,3815.57,3813.02,3815.57,2.58341906,9854.720013,3814.6037418
391,3800.38,3800.38,3800.38,3800.38,0.09271469,352.35105358,3800.38
392,3807.29,3807.29,3807.29,3807.29,3.66215243,13942.876325,3807.29
393,3799.58,3800.86,3799.58,3799.58,0.011956,45.43156216,3799.896467
394,3802.03,3802.13,3802.03,3802.13,0.37975529,1443.8489808,3802.0510018
395,3809.09,3809.09,3809.09,3809.09,5.55003133,21140.568839,3809.09
396,3746.95,3747.58,3745.0,3745.0,1.47107531,5511.300005,3746.443141
397,3703.64,3704.63,3703.64,3704.63,2.85110586,10561.585489,3704.3820917
398,3822.36,3823.52,3822.36,3823.52,1.91309184,7313.6734711,3822.9599427
399,3882.19,3885.2,3881.31,3885.2,6.71769884,26087.51309,3883.4002107
400,3868.33,3868.33,3868.33,3868.33,0.17203554,665.49024045,3868.33
401,3860.17,3860.18,3860.0,3860.0,1.13186571,4369.1729673,3860.1513667
402,3896.47,3896.47,3893.69,3893.69,5.65787984,22034.820218,3894.5366182
403,3908.99,3909.97,3908.99,3909.97,0.168,656.78186,3909.4158333
404,3808.11,3809.46,3808.11,3808.71,8.14439686,31019.679159,3808.7141003
405,3867.07,3867.32,3867.07,3867.32,3.95739023,15303.744384,3867.1304812
406,3850.58,3850.64,3850.57,3850.64,2.52246552,9712.962842,3850.5829971
407,3857.06,3857.59,3855.88,3855.97,6.84332199,26389.349993,3856.2192501
408,3951.37,3954.84,3951.21,3951.21,7.39109844,29220.496275,3953.4713971
409,3953.09,3953.1,3952.28,3953.1,0.42473587,1678.9753742,3952.9870039
410,3988.08,3990.55,3988.08,3990.55,0.06073885,242.30411959,3989.2773668
411,3975.08,3976.83,3975.08,3976.83,2.37108366,9429.0445183,3976.6814969
412,3976.46,3976.58,3975.29,3975.93,6.01122802,23897.167494,3975.4218963
413,4029.58,4029.58,4028.72,4028.72,2.67078192,10760.156805,4028.8414133
414,3974.34,3974.36,3973.43,3973.43,3.62962588,14423.503478,3973.826492
415,3995.59,3997.06,3993.97,3995.5,2.64751107,10576.366704,3994.8337985
416,3970.52,3970.52,3969.76,3969.82,2.73721977,10867.692516,3970.3397715
417,3976.77,3977.31,3976.38,3977.05,3.37983796,13441.12567,3976.8550532
418,3909.53,3909.53,3909.53,3909.53,0.05877527,229.78368132,3909.53
419,3979.35,3980.02,3979.35,3979.35,3.65770185,14555.328971,3979.3645211
420,4002.82,4002.82,4001.49,4002.53,6.31140383,25260.583884,4002.3716695
421,4028.4,4029.4,4028.4,4029.36,10.42239556,41990.402391,4028.8628607
422,4087.06,4087.06,4080.0,4080.0,23.59396575,96354.436761,4083.8593131
423,4086.06,4087.48,4086.06,4086.7,0.13684443,559.20587562,4086.4350534
424,4124.02,4128.02,4123.1,4128.02,19.35700773,79843.056897,4124.7623605
425,4174.83,4174.83,4169.17,4169.17,4.76463016,19883.424492,4173.1307203
426,5048.47,5048.47,5038.17,5044.0,102.09158741,514626.76106,5040.834158
427,4967.12,4967.12,4955.29,4956.52,4.36026173,21610.922753,4956.3361309
428,4893.68,4899.2,4893.18,4899.2,13.36504673,65436.714028,4896.1081356
429,4996.26,5001.94,4995.27,5001.94,11.14945936,55705.509845,4996.2521093
430,5124.23,5130.39,5124.23,5130.39,1.31759791,6752.7059384,5125.0126363
431,5252.12,5254.44,5247.41,5252.48,5.12013233,26890.953933,5252.0036983
432,5240.0,5240.0,5234.82,5234.82,0.23090722,1209.4289726,5237.7269649
433,5220.19,5225.53,5220.19,5225.53,0.232,1212.0964,5224.5534483
434,5195.68,5195.68,5181.86,5183.49,16.36261653,84883.231215,5187.6318839
435,5023.3,5030.0,5021.54,5027.65,22.43858879,112793.24156,5026.7529129
436,5112.12,5114.26,5109.72,5109.72,11.9680032,61186.644309,5112.5190465
437,5054.47,5055.82,5054.43,5055.82,1.75575266,8874.5160651,5054.5365912
438,5165.88,5166.39,5159.23,5159.55,21.96244263,113394.02715,5163.0881437
439,5052.32,5054.55,5052.32,5054.19,2.1241984,10732.365102,5052.4306494
440,5231.02,5234.5,5231.02,5234.5,0.57201114,2994.0492256,5234.2498533
441,5273.16,5282.68,5273.16,5282.68,14.18502272,74884.050255,5279.0927257
442,5228.33,5228.33,5228.33,5228.33,0.00967544,50.586393215,5228.33
443,5308.0,5309.92,5305.54,5305.54,13.8273,73402.338393,5308.508414
444,5335.29,5335.29,5332.95,5332.95,0.16140855,861.15908273,5335.2755026
445,5260.31,5266.68,5260.31,5262.27,5.65106684,29750.044379,5264.5005308
446,5433.36,5438.64,5433.36,5438.64,8.49864965,46201.20846,5436.2999257
447,5573.19,5575.77,5568.46,5568.46,5.87263167,32721.053971,5571.7872003
448,5437.85,5437.85,5434.91,5434.91,0.08153687,443.21540534,5435.7667315
449,5204.81,5206.52,5204.81,5205.06,6.44006606,33521.272557,5205.1131533
450,5142.36,5143.79,5135.03,5142.26,16.23799999,83466.033213,5140.1670935
451,5175.46,5175.46,5175.46,5175.46,0.07256192,375.54131448,5175.46
452,5177.58,5180.0,5175.0,5178.36,21.08515481,109187.7755,5178.4194368
453,5145.52,5148.61,5143.01,5143.3,4.60500595,23687.30866,5143.8171671
454,5318.9,5318.9,5312.5,5312.5,1.04524846,5555.7124162,5315.2074639
455,5327.94,5327.94,5325.0,5325.0,27.01816009,143914.26439,5326.5753076
456,5464.63,5464.63,5460.42,5462.31,5.01919317,27413.692283,5461.7727102
457,5741.16,5742.16,5738.28,5738.59,0.47330726,2716.180337,5738.7252776
458,5752.1,5752.1,5744.0,5748.8,24.83527306,142723.11653,5746.7907113
459,5624.33,5624.33,5618.34,5620.85,1.73863692,9773.6465056,5621.4419429
460,5883.99,5884.0,5870.0,5875.79,24.66084451,144930.75748,5876.9584075
461,5775.68,5780.65,5773.45,5778.76,2.07871667,12010.521421,5777.8539972
462,6032.05,6032.81,6029.59,6030.41,1.25341039,7560.5043879,6031.9464784
463,6272.39,6272.42,6261.19,6268.04,14.54572352,91101.374516,6263.1036806
464,6548.39,6548.39,6542.5,6547.2,10.15608054,66479.856701,6545.8181864
465,7159.32,7176.22,7159.32,7171.32,2.89649999,20764.51297,7168.8289458
466,7015.46,7025.0,7014.23,7014.23,28.08147777,197114.87034,7019.3909293
467,7966.0,7983.78,7965.39,7983.78,3.00168308,23927.06794,7971.2172478
468,8060.46,8061.44,8050.76,8051.32,6.86758878,55324.278072,8055.8518928
469,8242.13,8249.69,8232.13,8232.13,3.98134547,32809.766558,8240.8740475
470,7281.97,7323.84,7277.17,7323.83,14.52432217,105959.61971,7295.3228709
471,7376.41,7398.71,7363.71,7363.71,18.40993646,136050.48378,7390.0572159
472,7941.55,7951.83,7932.72,7932.72,2.60099173,20656.923301,7941.9411693
473,8057.77,8057.77,8041.32,8041.32,0.51655202,4159.2235391,8051.8967656
474,7930.61,7935.65,7921.18,7932.87,1.4865589,11788.402968,7929.9938724
475,7931.43,7936.12,7929.85,7935.53,7.74299546,61409.543008,7930.980113
476,7672.05,7676.0,7667.52,7676.0,3.20430438,24579.54725,7670.7903917
477,7878.98,7882.05,7878.67,7882.05,4.53624663,35748.790327,7880.6981285
478,8009.69,8023.54,8005.77,8011.92,5.28327964,42332.891349,8012.6160705
479,8007.65,8007.65,7996.68,7996.68,0.16789155,1343.7510368,8003.6847403
480,8773.2,8780.04,8773.0,8778.5,8.30000136,72840.931281,8776.014379
481,8787.45,8796.25,8787.44,8789.47,5.11692315,44992.193238,8792.8217641
482,8638.77,8658.87,8638.77,8649.38,2.34376628,20262.357758,8645.2125925
483,8684.14,8695.42,8684.14,8694.28,9.86769327,85748.724293,8689.8449259
484,8264.97,8276.57,8260.21,8268.82,0.78542203,6490.2566364,8263.4002976
485,8547.57,8548.73,8539.06,8539.06,1.38146508,11802.75713,8543.6521712
486,8564.82,8577.22,8561.84,8570.19,11.45529759,98114.680664,8565.0049589
487,8678.7,8689.28,8675.52,8682.46,2.30566747,20020.732247,8683.2695988
488,7896.71,7919.27,7887.62,7899.05,10.24640607,80942.562906,7899.6052229
489,7794.53,7794.53,7791.98,7791.99,0.07391035,576.05601634,7793.9830665
490,7869.83,7870.59,7860.87,7860.87,0.27743445,2183.2063775,7869.2692184
491,7807.32,7809.03,7806.71,7809.03,0.72613075,5669.4590613,7807.76611
492,7954.72,7956.29,7954.72,7956.29,0.0394469,313.84256256,7956.0767148
493,7892.67,7892.67,7888.95,7888.95,0.28436561,2243.7446134,7890.351486
494,7663.41,7672.43,7663.41,7672.43,0.7561483,5795.5231577,7664.5324174
495,7967.42,7969.07,7962.41,7962.41,0.40202726,3202.4173328,7965.6721108
496,7996.01,8000.49,7993.49,7997.23,0.69057389,5522.4089782,7996.8401037
497,8123.29,8123.29,8121.41,8123.28,0.44528914,3616.6754133,8122.0831331
498,8208.08,8210.36,8205.06,8210.36,0.55775809,4578.664633,8209.0510476
499,8646.45,8646.45,8646.1,8646.1,0.05429465,469.45002649,8646.3404128
500,9020.41,9023.4,9014.57,9020.52,16.06766004,144913.11856,9018.9310825
501,9176.22,9180.96,9164.97,9174.83,6.84736888,62837.819645,9176.9292331
502,9261.43,9261.43,9252.28,9253.6,6.48321837,60029.435148,9259.2030258
503,9140.89,9150.0,9138.18,9150.0,7.36290872,67328.19392,9144.2385721
504,9332.38,9343.82,9332.38,9338.82,1.06698729,9969.3304281,9343.4387846
505,9751.09,9754.09,9746.7,9748.19,10.47853946,102151.8843,9748.6758236
506,10566.83,10566.83,10520.89,10520.89,23.32006951,245773.07766,10539.12286
507,10752.43,10767.38,10752.43,10763.44,6.30276668,67810.944057,10758.917076
508,10651.03,10661.96,10642.12,10653.83,0.46575151,4962.7877276,10655.440983
509,11139.63,11150.63,11136.71,11150.32,3.07392104,34244.913191,11140.466116
510,12236.16,12273.64,12233.86,12255.79,22.7292117,278471.95066,12251.720576
511,12825.0,12850.0,12815.99,12850.0,5.29232228,67933.097813,12836.160426
512,11103.0,11135.84,11100.63,11114.36,45.39285613,504862.69758,11122.073838
513,11485.49,11486.51,11414.03,11425.7,19.7598615,226174.08384,11446.137102
514,12125.73,12145.3,12124.32,12143.21,5.08432321,61733.058211,12141.843793
515,11077.31,11090.75,11070.0,11084.89,14.47889278,160475.8323,11083.432604
516,10301.21,10320.51,10298.31,10318.17,25.00574111,257621.90291,10302.510202
517,11324.58,11344.37,11313.9,11344.37,5.69935242,64593.319955,11333.448995
518,11887.09,11894.69,11887.09,11890.08,0.11040137,1312.7736058,11890.91771
519,11138.0,11138.0,11129.57,11136.3,1.57110367,17486.271512,11129.928499
520,11505.71,11538.02,11500.7,11523.76,37.48285192,432150.9049,11529.296272
521,11153.07,11153.07,11146.46,11146.46,1.11955337,12480.760772,11147.98196
522,11403.25,11405.06,11402.76,11404.83,2.0639675,23538.337742,11404.412977
523,12677.98,12688.19,12670.46,12687.12,3.24792013,41178.499142,12678.421111
524,12983.02,12991.28,12980.05,12991.28,6.43365278,83529.800741,12983.262168
525,11704.06,11704.06,11671.62,11671.62,21.29076341,248697.45751,11681.002354
526,11196.62,11196.73,11167.41,11176.14,8.86558045,99131.50407,11181.614631
527,11620.46,11631.48,11594.91,11598.0,13.73746319,159396.42579,11603.046617
528,11294.62,11294.62,11287.56,11287.56,0.21818618,2462.7973199,11287.595392
529,10262.22,10262.22,10221.01,10228.77,6.42385901,65775.053787,10239.180792
530,10724.9,10724.9,10686.22,10686.22,6.61468632,70727.665475,10692.519955
531,9413.86,9423.71,9404.01,9413.01,2.2642152,21318.936249,9415.5962953
532,9740.34,9741.25,9726.66,9726.95,2.2346793,21740.874062,9728.8564234
533,10606.25,10615.69,10598.35,10615.69,9.3167258,98772.039895,10601.582789
534,10535.5,10549.59,10534.71,10549.59,1.26531003,13335.13497,10539.025736
535,10587.82,10587.82,10559.02,10559.02,8.21715515,86878.335571,10572.799708
536,10630.95,10640.19,10629.61,10640.19,5.70676058,60690.557646,10634.85261
537,10235.39,10235.39,10226.96,10232.74,0.68581838,7014.7608117,10228.306817
538,9636.09,9642.07,9631.0,9631.0,6.89286892,66422.220456,9636.3678501
539,10119.81,10119.81,10119.54,10119.54,0.14979687,1515.8855651,10119.60774
540,9709.4,9714.88,9703.11,9707.35,13.45319965,130619.77844,9709.197948
541,10123.14,10140.0,10123.14,10132.67,10.0173564,101538.08452,10136.215631
542,9458.75,9459.22,9458.55,9459.09,1.90918007,18058.224486,9458.6282194
543,9621.97,9630.0,9621.97,9628.55,2.44667444,23561.094637,9629.8445971
544,9428.03,9428.03,9428.03,9428.03,0.06398054,603.21045054,9428.03
545,9684.67,9692.29,9684.67,9685.75,0.23424767,2268.6940002,9685.0226948
546,9999.1,10009.16,9999.1,9999.1,0.31280109,3130.4494038,10007.795701
547,10361.41,10365.0,10361.0,10361.0,3.56998129,36991.394953,10361.789586
548,10787.97,10800.29,10785.23,10800.29,7.26564208,78363.056889,10785.427637
549,10781.25,10781.25,10773.04,10773.04,1.15404545,12433.295075,10773.661536
550,11594.0,11620.0,11578.32,11620.0,103.01857763,1196909.1643,11618.38177
551,11667.58,11677.73,11667.58,11677.73,0.60570507,7071.9891563,11675.631436
552,11625.16,11634.71,11622.32,11634.71,1.95135442,22690.285553,11627.967386
553,11949.0,11950.6,11947.72,11950.6,0.60901556,7277.4495425,11949.529734
554,11855.83,11870.9,11855.83,11870.9,1.08145802,12826.539293,11860.413494
555,11833.09,11833.09,11828.72,11831.08,3.0416174,35980.674446,11829.454436
556,11373.7,11373.73,11371.79,11371.82,3.17767899,36140.526017,11373.246364
557,11437.29,11437.29,11428.48,11428.48,0.39926092,4563.1671152,11429.035216
558,11386.55,11386.55,11377.5,11377.5,0.21956118,2498.2503594,11378.379181
559,10604.94,10604.95,10592.87,10601.39,2.31942376,24596.387349,10604.525043
560,9816.85,9833.0,9815.85,9832.89,21.11089349,207274.52923,9818.3683856
561,10323.33,10334.6,10323.33,10325.51,0.33907749,3501.6999844,10327.13786
562,10299.54,10299.54,10264.0,10279.95,26.53879532,272760.14472,10277.78923
563,10108.83,10128.1,10107.28,10120.91,1.27611223,12908.241656,10115.287161
564,10412.14,10412.26,10402.76,10412.26,0.04123361,429.22936806,10409.696557
565,10792.03,10797.65,10783.44,10786.23,13.21776283,142639.30374,10791.486092
566,10280.37,10290.0,10260.71,10262.5,19.78589247,203215.79854,10270.742088
567,9868.14,9870.67,9857.17,9858.69,5.61296428,55355.877552,9862.1467714
568,10149.33,10160.8,10148.15,10153.97,2.0291307,20608.020704,10156.083442
569,10370.79,10378.58,10370.79,10378.58,0.06297809,653.25709321,10372.767628
570,10141.37,10145.73,10132.48,10136.82,4.76813854,48365.622665,10143.501968
571,10276.2,10289.74,10276.2,10289.31,2.69004513,27670.767842,10286.358222
572,10179.04,10179.04,10164.48,10164.48,4.18149552,42525.677551,10169.968459
573,10086.36,10086.36,10077.01,10077.01,0.11054473,1114.4442904,10081.387782
574,9590.14,9590.75,9587.2,9590.56,1.8121458,17378.667023,9590.1041864
575,9461.24,9461.24,9443.19,9443.19,0.11221041,1060.8947088,9454.5123645
576,9617.03,9617.03,9617.03,9617.03,0.16,1538.7248,9617.03
577,9631.81,9639.0,9627.38,9628.91,0.36482872,3513.7762653,9631.3038767
578,9772.43,9773.64,9760.06,9760.58,0.25905607,2531.3931603,9771.6033454
579,10410.19,10422.87,10409.4,10420.14,3.10884937,32386.830256,10417.626074
580,10619.81,10621.49,10604.84,10604.85,0.87313928,9267.9601054,10614.526591
581,10567.26,10582.51,10565.66,10565.66,0.19438711,2054.5081916,10569.158581
582,10657.94,10660.63,10651.98,10660.63,0.61598848,6565.3749347,10658.275516
583,10348.14,10350.68,10336.08,10344.78,1.07762326,11148.193525,10345.167869
584,10555.96,10575.63,10555.95,10566.92,1.26572741,13377.264548,10568.835314
585,10305.03,10305.03,10300.0,10300.0,10.8708839,111974.16112,10300.373194
586,10306.85,10317.67,10294.41,10317.67,1.67260874,17254.05593,10315.655728
587,10082.47,10089.38,10075.17,10076.01,1.01812863,10260.222857,10077.531026
588,10106.13,10111.98,10106.13,10111.98,0.00781725,79.033396905,10110.127846
589,10390.31,10391.04,10388.77,10391.01,0.10202897,1060.1368322,10390.547236
590,10302.54,10304.34,10302.23,10304.34,0.02466595,254.15332843,10303.812682
591,10325.21,10325.21,10317.28,10317.28,0.09165672,946.32532569,10324.669328
592,10324.47,10340.07,10308.84,10330.63,3.91867498,40484.822976,10331.253085
593,10241.12,10255.27,10241.12,10248.0,1.0368844,10628.348391,10250.273213
594,10212.43,10213.05,10205.74,10213.05,0.30671008,3132.1621445,10212.126528
595,9815.0,9815.0,9785.62,9794.97,6.03276517,59084.826879,9793.9875353
596,10231.11,10231.11,10222.99,10222.99,0.28711832,2937.3597085,10230.485148
597,10129.0,10130.01,10129.0,10130.01,0.0945004,957.22479877,10129.320074
598,9870.0,9887.44,9855.53,9884.97,21.01940972,207437.78275,9868.8681324
599,9978.04,9978.04,9965.49,9969.08,3.44601259,34380.017496,9976.7533049
600,9701.39,9709.93,9701.37,9709.93,0.21179119,2055.2046698,9703.9195531
601,8590.78,8590.78,8581.56,8582.26,3.08378401,26475.636591,8585.4380542
602,8369.04,8369.04,8357.22,8357.25,0.6926163,5796.4628546,8368.9379742
603,8021.7,8045.33,8021.7,8031.23,11.99672147,96376.865415,8033.6003179
604,8192.4,8192.43,8178.32,8178.72,1.19566926,9784.439154,8183.2321707
605,8145.47,8146.87,8132.18,8132.18,10.02022725,81628.513782,8146.3735048
606,7979.94,7979.94,7971.1,7971.1,0.30166821,2407.1289609,7979.3921968
607,8420.0,8428.46,8420.0,8420.0,3.32497272,28012.055951,8424.7476026
608,8274.31,8275.9,8257.49,8257.49,3.92505507,32416.912594,8258.9701332
609,8342.54,8351.98,8342.54,8346.09,0.77175497,6443.2190275,8348.7885119
610,8112.0,8115.99,8109.02,8109.05,0.20668037,1676.6523826,8112.296212
611,8148.5,8153.46,8144.93,8144.93,0.17511259,1426.768709,8147.7220399
612,8059.0,8059.0,8056.6,8058.3,4.7607222,38362.288148,8058.0816389
613,7875.91,7879.65,7874.27,7879.65,3.07702034,24241.808218,7878.3386326
614,8275.21,8282.86,8275.21,8275.82,0.20571924,1703.4784295,8280.5984967
615,8122.93,8130.66,8119.31,8130.66,1.73920868,14137.3055,8128.5849492
616,8566.35,8577.54,8566.35,8577.54,0.2229802,1911.697869,8573.3974093
617,8579.75,8586.7,8579.75,8582.46,1.00580213,8632.92315,8583.1227559
618,8314.0,8323.47,8314.0,8323.47,0.98755209,8211.9134455,8315.4230837
619,8341.79,8344.31,8341.79,8344.15,0.03522955,293.94581817,8343.729005
620,8295.12,8297.26,8290.21,8290.69,0.34408129,2853.2701863,8292.4305077
621,8317.71,8321.0,8314.77,8321.0,0.54813167,4559.6592447,8318.5473387
622,8164.06,8168.95,8162.27,8162.27,0.22867874,1867.6883713,8167.3021782
623,7966.01,7972.95,7966.01,7966.01,0.07377344,587.75263572,7966.9951099
624,8072.15,8074.7,8066.99,8066.99,0.49836414,4021.9857281,8070.375465
625,7950.95,7951.98,7947.62,7947.62,1.13636995,9031.4704313,7947.6498224
626,7910.93,7915.55,7910.03,7910.05,0.12165476,962.4204011,7911.0788686
627,8238.51,8240.66,8235.04,8235.28,0.09145548,753.33268574,8237.1519536
628,8218.52,8223.2,8218.52,8223.2,1.37574508,11309.827421,8220.874336
629,7958.89,7959.84,7949.9,7954.36,10.71559178,85238.992348,7954.6696158
630,7417.11,7424.2,7407.16,7407.16,4.96182202,36778.774763,7412.3526832
631,7456.21,7457.25,7446.76,7446.76,1.69091177,12601.026225,7452.2080034
632,9599.49,9605.45,9586.5,9589.27,19.09592149,183176.63209,9592.4479047
633,9162.75,9162.75,9154.55,9154.55,5.09902599,46694.297944,9157.4936145
634,9651.52,9665.9,9647.88,9649.82,2.01904365,19496.392253,9656.2509945
635,9294.44,9326.79,9294.34,9326.79,4.08034212,38026.650591,9319.4760322
636,9288.4,9288.4,9267.39,9275.37,2.94857147,27332.426144,9269.7180389
637,9110.91,9116.31,9106.83,9108.98,0.27207731,2479.0387257,9111.5232127
638,9076.03,9077.54,9070.01,9071.0,0.61104295,5545.4486926,9075.382823
639,9269.25,9269.25,9260.0,9261.83,0.15981512,1481.0342015,9267.1719769
640,9350.23,9351.51,9344.24,9344.24,0.05449586,509.56291671,9350.4885823
641,9131.81,9132.55,9124.34,9132.55,0.99318147,9069.2830331,9131.5467586
642,9392.31,9401.45,9392.31,9401.45,1.01028002,9497.9621919,9401.3164706
643,9331.9,9338.59,9330.74,9337.25,0.20151713,1880.9893365,9334.1411547
644,9294.1,9294.1,9292.0,9292.0,6.88529245,63982.11656,9292.5779151
645,9210.23,9217.01,9210.23,9217.01,0.02397178,220.87300031,9213.8756618
646,8813.81,8818.41,8813.81,8818.41,0.60229053,5311.0875127,8818.1487972
647,8792.71,8792.71,8792.71,8792.71,0.04842242,425.76429656,8792.71
648,8934.44,8934.44,8929.29,8929.29,0.11919719,1064.8380127,8933.4153997
649,8724.91,8734.88,8724.89,8734.88,0.04380379,382.35919359,8728.9066445
650,8721.45,8730.0,8719.44,8719.46,0.191536,1670.3530168,8720.8306367
651,8659.56,8671.67,8657.93,8662.29,0.14313481,1240.0830329,8663.7417754
652,8535.43,8539.24,8535.39,8539.24,0.2122388,1812.1563793,8538.2897909
653,8456.27,8465.23,8456.27,8465.23,0.16402018,1387.6449492,8460.2086717
654,8467.5,8474.79,8467.5,8467.5,0.12473251,1056.7477446,8472.1115981
655,8482.4,8482.4,8469.83,8469.83,0.15331597,1299.7354119,8477.4952789
656,8143.0,8143.0,8138.35,8138.35,0.13925507,1133.5429232,8140.0477782
657,8093.2,8102.36,8091.67,8091.67,1.78170517,14427.668683,8097.6745905
658,8097.57,8101.05,8090.5,8090.5,0.11348308,918.67096133,8095.224075
659,7609.93,7615.72,7606.69,7612.08,1.17956903,8982.6017226,7615.1556154
660,7219.13,7232.31,7219.13,7232.31,1.54311035,11145.285249,7222.6106505
661,7182.41,7189.09,7179.7,7179.7,0.09808853,704.61150434,7183.4240389
662,6650.6,6670.37,6648.7,6670.37,24.98891556,166344.4428,6656.7291565
663,7190.01,7200.19,7190.0,7190.74,0.35426844,2547.4290591,7190.6745605
664,7066.37,7066.37,7050.42,7059.85,5.87066986,41430.989609,7057.284875
665,7481.86,7491.88,7475.0,7476.9,27.64356123,206734.62683,7478.581544
666,7474.99,7476.87,7474.49,7475.68,0.45002408,3363.9387201,7475.0193814
667,7747.08,7747.08,7739.51,7739.51,0.05909161,457.6436,7744.6459827
668,7337.62,7344.57,7327.86,7329.27,8.70581718,63799.205525,7328.3419817
669,7371.3,7371.3,7365.1,7371.3,2.53905439,18715.892551,7371.2058412
670,7307.73,7309.67,7303.71,7309.67,0.29364279,2145.8788716,7307.7866875
671,7157.56,7157.56,7157.56,7157.56,0.21581,1544.6730236,7157.56
672,7196.03,7196.03,7190.84,7192.81,1.36043323,9789.3791281,7195.7806618
673,7403.07,7407.94,7396.36,7407.85,2.08227125,15424.964916,7407.7596357
674,7576.0,7576.0,7567.31,7573.2,2.57346979,19474.756984,7567.5094612
675,7427.32,7433.18,7427.32,7433.18,0.69619146,5172.5327454,7429.7560981
676,7503.38,7503.54,7503.38,7503.54,0.46348848,3477.8035336,7503.5382403
677,7370.77,7370.77,7364.52,7364.59,0.33407167,2462.2707868,7370.4866588
678,7210.43,7215.55,7210.43,7210.43,0.1019251,735.29328825,7214.0551076
